visit_date,name,dob,Theft_occured
12/09/2016,Johnie Johnson,28/12/1995,0
12/09/2016,Elizabeth Wolley,29/12/1995,0
12/09/2016,Daniel Laster,31/12/1995,0
12/09/2016,Jeremy Garbe,4/01/1996,0
12/09/2016,Errol Dietrick,11/01/1996,0
12/09/2016,Nicole Mcglone,13/01/1996,0
12/09/2016,Wes Carlson,13/01/1996,0
12/09/2016,James Norton,27/01/1996,0
12/09/2016,John Davis,5/02/1996,0
12/09/2016,James Honor,9/02/1996,0
12/09/2016,Julia Lewis,13/02/1996,0
12/09/2016,Krystal Curtis,1/03/1996,0
12/09/2016,Haley Fundora,2/03/1996,0
12/09/2016,Laura Smith,5/03/1996,0
12/09/2016,David Clouston,19/03/1996,0
12/09/2016,Herman Briggs,29/03/1996,0
12/09/2016,Cheryl Robinson,5/04/1996,0
12/09/2016,James Smith,10/04/1996,0
12/09/2016,Sharleen Johnson,17/04/1996,0
12/09/2016,Holly Walker,25/04/1996,0
12/09/2016,Betty Young,15/05/1996,0
12/09/2016,John Flora,15/05/1996,0
12/09/2016,Cynthia Dominquez,16/05/1996,0
12/09/2016,Roger Ballance,16/05/1996,0
12/09/2016,Susan Miller,17/05/1996,0
12/09/2016,Michael Selfridge,22/05/1996,0
12/09/2016,Edward Capps,4/06/1996,0
12/09/2016,Emily Lund,6/06/1996,0
12/09/2016,Sherry Stewart,7/06/1996,0
12/09/2016,Jason Villegas,8/06/1996,0
12/09/2016,Lisa Hazelwood,14/06/1996,0
12/09/2016,Brian Lane,16/06/1996,0
12/09/2016,Henry Brunson,21/06/1996,0
12/09/2016,Jill Marshall,29/06/1996,0
12/09/2016,Lora Emerald,30/06/1996,0
12/09/2016,Sheila Burch,18/07/1996,0
12/09/2016,Nellie Carney,19/07/1996,0
12/09/2016,Cheryl Harris,30/07/1996,0
12/09/2016,Matthew Foster,4/08/1996,0
12/09/2016,Margaret Jones,9/08/1996,0
12/09/2016,Cassidy Williams,14/08/1996,0
12/09/2016,Dora Sims,15/08/1996,0
12/09/2016,David Reid,27/08/1996,0
12/09/2016,Leroy Gennaro,30/08/1996,0
12/09/2016,Ruth Vise,1/09/1996,0
12/09/2016,Michael Walden,3/09/1996,0
12/09/2016,Arthur Freund,7/09/1996,0
12/09/2016,Libby Locke,13/09/1996,0
12/09/2016,Jennifer Miller,16/09/1996,0
12/09/2016,Lisa Clark,22/09/1996,0
12/09/2016,Justin Godoy,30/09/1996,0
12/09/2016,Jenni Ager,1/10/1996,0
12/09/2016,Sanford Huffman,2/10/1996,0
12/09/2016,Nadine Rigney,8/10/1996,0
12/09/2016,Jane Burton,18/10/1996,0
12/09/2016,Willie Gould,8/11/1996,0
12/09/2016,Virginia Gresham,9/11/1996,0
12/09/2016,Valeria Vickers,12/11/1996,0
12/09/2016,Susan Medina,17/11/1996,0
12/09/2016,James Jensen,20/11/1996,0
12/09/2016,Suzanne Larson,2/12/1996,0
12/09/2016,Michael Sutton,5/12/1996,0
12/09/2016,Jay Mitchell,12/12/1996,0
12/09/2016,Kirk Muniz,19/12/1996,0
12/09/2016,Daniel Cortez,28/12/1996,0
12/09/2016,Gary Arnold,30/12/1996,0
12/09/2016,William Bench,4/01/1997,0
12/09/2016,Mohammad Simonds,12/01/1997,0
12/09/2016,Steven Lee,14/01/1997,0
12/09/2016,Michael Pitts,16/01/1997,0
12/09/2016,Gerald Butts,17/01/1997,0
12/09/2016,Irma Cruz,21/01/1997,0
12/09/2016,Earl Weber,24/01/1997,0
12/09/2016,Linda Vasquez,28/01/1997,0
12/09/2016,Ralph Tom,8/02/1997,0
12/09/2016,Timothy Sharp,17/02/1997,0
12/09/2016,Leslie Casey,7/03/1997,0
12/09/2016,Bryant Ahearn,8/03/1997,0
12/09/2016,Carolyn Schimmel,19/03/1997,0
12/09/2016,Jeffrey Peoples,19/03/1997,0
12/09/2016,Thomas Kim,19/03/1997,0
12/09/2016,Robin Wilson,22/03/1997,0
12/09/2016,Diane Hayes,27/03/1997,0
12/09/2016,Dean Jennings,30/03/1997,0
12/09/2016,Beulah Lindsey,10/04/1997,0
12/09/2016,Roger Williams,10/04/1997,0
12/09/2016,Melissa Balser,11/04/1997,0
12/09/2016,Adrienne Raney,16/04/1997,0
12/09/2016,Ryan Watson,25/04/1997,0
12/09/2016,Phillis Mclain,5/05/1997,0
12/09/2016,Thomas Vanderwal,6/05/1997,0
12/09/2016,Mary Curtis,8/05/1997,0
12/09/2016,Charles Crandall,12/05/1997,0
12/09/2016,Jean Vayner,15/05/1997,0
12/09/2016,Lawrence Olsen,15/05/1997,0
12/09/2016,Donald Ortiz,22/05/1997,0
12/09/2016,Ada Tejeda,24/05/1997,0
12/09/2016,Polly Mujalli,28/05/1997,0
12/09/2016,Megan Faines,18/06/1997,0
12/09/2016,Fred Barnette,19/06/1997,0
12/09/2016,Beverly Pimentel,20/06/1997,0
12/09/2016,Teresa Bahlmann,9/07/1997,0
12/09/2016,Charles Betts,18/07/1997,0
12/09/2016,Morris Thompson,18/07/1997,0
12/09/2016,Shirley Arnold,22/07/1997,0
12/09/2016,Frank Figueroa,23/07/1997,0
12/09/2016,Laura Ortiz,23/07/1997,0
12/09/2016,Lucia Burkett,30/07/1997,0
12/09/2016,Sheila Litecky,30/07/1997,0
12/09/2016,Barbara Grams,3/08/1997,0
12/09/2016,Heather Baxter,21/08/1997,0
12/09/2016,Donald Reddout,29/08/1997,0
12/09/2016,Suzanne Bartley,3/09/1997,0
12/09/2016,Isreal Jones,5/09/1997,0
12/09/2016,Lucille Bell,7/09/1997,0
12/09/2016,Sharon Barton,8/09/1997,0
12/09/2016,Michael Hope,22/09/1997,0
12/09/2016,Ernest Stewart,26/09/1997,0
12/09/2016,Gregory Gray,3/10/1997,0
12/09/2016,Kenneth Hartley,14/10/1997,0
12/09/2016,Lisa Sing,23/10/1997,0
12/09/2016,Carolyn Ave,29/10/1997,0
12/09/2016,David Rufino,2/11/1997,0
12/09/2016,Ana Coleman,5/11/1997,0
12/09/2016,Nancy Simoneavd,11/12/1997,0
13/09/2016,Gary Mullis,27/11/1989,0
13/09/2016,Samuel Casanova,12/03/1990,0
13/09/2016,Spencer Spencer,13/10/1991,0
13/09/2016,Steven Estevez,13/01/1992,0
13/09/2016,Sherry Wilder,26/04/1992,0
13/09/2016,Melvin Jones,8/07/1992,0
13/09/2016,Juan Goodnight,17/08/1992,0
13/09/2016,Heather Koehl,2/04/1993,0
13/09/2016,Dale Kirkwood,22/05/1993,0
13/09/2016,Geraldine Arreola,27/05/1993,0
13/09/2016,Nellie Jaynes,2/08/1993,0
13/09/2016,Ray Martin,29/08/1993,0
13/09/2016,Chris Macmillan,1/09/1993,0
13/09/2016,Joaquin Gist,12/11/1993,0
13/09/2016,Mary Garret,12/11/1993,0
13/09/2016,Debora Dukes,23/11/1993,0
13/09/2016,Karen Keeney,25/12/1993,0
13/09/2016,Jeffrey Lamb,14/01/1994,0
13/09/2016,Freda Shepardson,28/02/1994,0
13/09/2016,John Bona,22/03/1994,0
13/09/2016,Domingo Banks,12/06/1994,0
13/09/2016,William Nork,21/06/1994,0
13/09/2016,Carey Hamilton,10/07/1994,0
13/09/2016,Todd James,11/07/1994,0
13/09/2016,David Gismondi,21/07/1994,0
13/09/2016,Vincent Greene,29/07/1994,0
13/09/2016,Etha Holt,5/08/1994,0
13/09/2016,Juan Copeland,12/08/1994,0
13/09/2016,Marcellus Hau,24/08/1994,0
13/09/2016,Roberta Shelley,1/09/1994,0
13/09/2016,Roderick Anding,3/09/1994,0
13/09/2016,Elease Dicus,24/09/1994,0
13/09/2016,Matthew Ford,5/11/1994,0
13/09/2016,Effie Garcia,14/11/1994,0
13/09/2016,Dong Brett,17/11/1994,0
13/09/2016,Debra Brown,19/11/1994,0
13/09/2016,Earl Manson,1/12/1994,0
13/09/2016,Wai Houlahan,11/12/1994,0
13/09/2016,Barbara Mchale,19/12/1994,0
13/09/2016,Martha Peters,9/01/1995,0
13/09/2016,Brenda Mathis,15/01/1995,0
13/09/2016,Daniel Reed,22/01/1995,0
13/09/2016,Joseph Young,17/02/1995,0
13/09/2016,Caleb Jobe,2/03/1995,0
13/09/2016,Samuel Zubiate,9/03/1995,0
13/09/2016,Ann Mcguigan,2/04/1995,0
13/09/2016,Laura Buchwald,6/04/1995,0
13/09/2016,Jennifer Brown,19/04/1995,0
13/09/2016,Arthur Moon,23/04/1995,0
13/09/2016,Lyle Hemenway,3/05/1995,0
13/09/2016,Alice Kite,14/05/1995,0
13/09/2016,Walter Chesnutt,24/05/1995,0
13/09/2016,Jonathan Kats,31/05/1995,0
13/09/2016,Nicholas Acosta,5/06/1995,0
13/09/2016,Amy Applewhite,25/06/1995,0
13/09/2016,Brenda Miller,3/07/1995,0
13/09/2016,Karla Breaux,10/07/1995,0
13/09/2016,Adrienne Ruck,13/07/1995,0
13/09/2016,Patrick Kerley,13/07/1995,0
13/09/2016,Deborah Rosenfeld,14/07/1995,0
13/09/2016,Douglas Medina,19/07/1995,0
13/09/2016,Tara Gonzalez,23/07/1995,0
13/09/2016,Thomas Cole,11/08/1995,0
13/09/2016,Mary Bell,17/08/1995,0
13/09/2016,Peter Romo,25/08/1995,0
13/09/2016,Marcia Coleman,8/09/1995,0
13/09/2016,Wendy Faison,10/09/1995,0
13/09/2016,Kathleen Benzi,15/09/1995,0
13/09/2016,Kenneth Caldeira,15/09/1995,0
13/09/2016,Cynthia Corbin,21/09/1995,0
13/09/2016,Thomas Collins,1/10/1995,0
13/09/2016,Thaddeus Diaz,9/10/1995,0
13/09/2016,Wayne Roop,9/10/1995,0
13/09/2016,Cyndy Allendorf,10/10/1995,0
13/09/2016,Virginia Quarry,13/10/1995,0
13/09/2016,Adam Berry,2/11/1995,0
13/09/2016,Lynn Bernhart,13/11/1995,0
13/09/2016,Rafael Ellis,17/11/1995,0
13/09/2016,Jerry Carroll,19/11/1995,0
13/09/2016,Vickie Carlos,21/11/1995,0
13/09/2016,Jonathan Saballos,28/11/1995,0
13/09/2016,Carol Hughes,2/12/1995,0
13/09/2016,Joseph Hirneise,18/12/1995,0
13/09/2016,Daniel Laster,31/12/1995,0
13/09/2016,Oscar Charles,3/01/1996,0
13/09/2016,Nicole Mcglone,13/01/1996,0
13/09/2016,Frances Schiavone,26/01/1996,0
13/09/2016,Tristan Chen,1/02/1996,0
13/09/2016,Victor Ortiz,3/02/1996,0
13/09/2016,Henry Rios,5/02/1996,0
13/09/2016,John Davis,5/02/1996,0
13/09/2016,Kelsey Hardiman,8/02/1996,0
13/09/2016,Edgar Roth,19/02/1996,0
13/09/2016,Haley Fundora,2/03/1996,0
13/09/2016,Erma Lopez,15/03/1996,0
13/09/2016,Susan Brown,23/03/1996,0
13/09/2016,Debra Nunnery,8/04/1996,0
13/09/2016,Adam Johnson,11/04/1996,0
13/09/2016,Jimmy Smiley,19/04/1996,0
13/09/2016,Joan Robinson,22/04/1996,0
13/09/2016,Mary Lofton,23/04/1996,0
13/09/2016,Joseph Smith,25/04/1996,0
13/09/2016,James Lundborg,2/05/1996,0
13/09/2016,James Hemingway,10/05/1996,0
13/09/2016,Betty Young,15/05/1996,0
13/09/2016,Roger Ballance,16/05/1996,0
13/09/2016,Susan Miller,17/05/1996,0
13/09/2016,Michelle Hampton,20/05/1996,0
13/09/2016,Michael Selfridge,22/05/1996,0
13/09/2016,Sarah Mckeon,2/06/1996,0
13/09/2016,Larry Coffman,3/06/1996,0
13/09/2016,Jason Villegas,8/06/1996,0
13/09/2016,Lisa Hazelwood,14/06/1996,0
13/09/2016,Henry Brunson,21/06/1996,0
13/09/2016,Christopher Orgill,24/06/1996,0
13/09/2016,Zoraida Hendrix,26/06/1996,0
13/09/2016,Doris Wilson,28/06/1996,0
13/09/2016,Cynthia Kennedy,9/07/1996,0
13/09/2016,Florine Kim,14/07/1996,0
13/09/2016,Mary Murray,17/07/1996,0
13/09/2016,Paul Ollendick,25/07/1996,0
13/09/2016,Myra Segura,28/07/1996,0
13/09/2016,Cassidy Williams,14/08/1996,0
13/09/2016,Vivian Gibson,20/08/1996,0
13/09/2016,Lucia Davis,22/08/1996,0
13/09/2016,Phyliss Bisson,22/08/1996,0
13/09/2016,Cynthia Allen,29/08/1996,0
13/09/2016,Leroy Gennaro,30/08/1996,0
13/09/2016,Ruth Vise,1/09/1996,0
13/09/2016,Maude Faulkner,2/09/1996,0
13/09/2016,Arthur Freund,7/09/1996,0
13/09/2016,Keith Hayward,9/09/1996,0
13/09/2016,Lucy Watson,11/09/1996,0
13/09/2016,Jennifer Miller,16/09/1996,0
13/09/2016,Evelyn Bonita,23/09/1996,0
13/09/2016,Joshua Braswell,29/09/1996,0
13/09/2016,Justin Godoy,30/09/1996,0
13/09/2016,Sanford Huffman,2/10/1996,0
13/09/2016,Jason Shepard,9/10/1996,0
13/09/2016,Debra Kelley,12/10/1996,0
13/09/2016,John Gilstrap,14/10/1996,0
13/09/2016,Jane Burton,18/10/1996,0
13/09/2016,Juan Chandler,22/10/1996,0
13/09/2016,Irma Tseng,3/11/1996,0
13/09/2016,Craig Burks,4/11/1996,0
13/09/2016,Willie Gould,8/11/1996,0
13/09/2016,Evalyn Kenney,14/11/1996,0
13/09/2016,Christine Victoria,26/11/1996,0
13/09/2016,Fred Massenburg,2/12/1996,0
13/09/2016,Suzanne Larson,2/12/1996,0
13/09/2016,Kim Redding,3/12/1996,0
13/09/2016,Marcus Cox,5/12/1996,0
13/09/2016,Adam Dorsette,7/12/1996,0
13/09/2016,Jean Lotts,7/12/1996,0
13/09/2016,Daniel Cortez,28/12/1996,0
13/09/2016,Mario Heilmann,30/12/1996,0
13/09/2016,Michelle Mcgriff,30/12/1996,0
13/09/2016,Gerry Jenkins,6/01/1997,0
13/09/2016,Jeanette Kiser,16/01/1997,0
13/09/2016,Eugene Velo,25/01/1997,0
13/09/2016,Linda Vasquez,28/01/1997,0
13/09/2016,Phillip Brown,8/02/1997,0
13/09/2016,George Combs,14/02/1997,0
13/09/2016,Michael Hill,16/02/1997,0
13/09/2016,Shirley Walter,4/03/1997,0
13/09/2016,Katrina Beasley,6/03/1997,0
13/09/2016,Pamela Saltzman,6/03/1997,0
13/09/2016,Leslie Casey,7/03/1997,0
13/09/2016,Alfredo Vinci,8/03/1997,0
13/09/2016,Bryant Ahearn,8/03/1997,0
13/09/2016,Thomas Kim,19/03/1997,0
13/09/2016,Kim Palmer,27/03/1997,0
13/09/2016,Thomas Mann,5/04/1997,0
13/09/2016,Wesley Blaisdell,9/04/1997,0
13/09/2016,Jeanette Stupar,10/04/1997,0
13/09/2016,Roger Williams,10/04/1997,0
13/09/2016,Melissa Balser,11/04/1997,0
13/09/2016,Adrienne Raney,16/04/1997,0
13/09/2016,Louise Rush,24/04/1997,0
13/09/2016,Jack Hawkins,30/04/1997,0
13/09/2016,Brad Friedman,6/05/1997,0
13/09/2016,Thomas Vanderwal,6/05/1997,0
13/09/2016,Bruce Killeen,23/05/1997,0
13/09/2016,Marisa Smiley,23/05/1997,0
13/09/2016,Ada Tejeda,24/05/1997,0
13/09/2016,Polly Mujalli,28/05/1997,0
13/09/2016,Christopher Mather,2/06/1997,0
13/09/2016,German Gallian,12/06/1997,0
13/09/2016,Kim Rutledge,20/06/1997,0
13/09/2016,Thomas Palomo,9/07/1997,0
13/09/2016,Charles Betts,18/07/1997,0
13/09/2016,Morris Thompson,18/07/1997,0
13/09/2016,Laura Ortiz,23/07/1997,0
13/09/2016,Ricky Ruiz,27/07/1997,0
13/09/2016,Barbara Grams,3/08/1997,0
13/09/2016,Raymond Shannon,6/08/1997,0
13/09/2016,Marsha Kennedy,27/08/1997,0
13/09/2016,Melody Whitlock,5/09/1997,0
13/09/2016,Sharon Barton,8/09/1997,0
13/09/2016,Ernest Stewart,26/09/1997,0
13/09/2016,Daniel Guzman,4/10/1997,0
13/09/2016,Jessica Flynn,4/10/1997,0
13/09/2016,Louis Timchula,7/10/1997,0
13/09/2016,Ana Coleman,5/11/1997,0
14/09/2016,Gary Mullis,27/11/1989,0
14/09/2016,Sharon Davis,18/10/1990,0
14/09/2016,Spencer Spencer,13/10/1991,0
14/09/2016,Frances Bateman,6/05/1992,0
14/09/2016,Robin Jones,14/07/1992,0
14/09/2016,Lana Cash,8/09/1992,0
14/09/2016,Pablo Weidler,27/09/1992,0
14/09/2016,Robert Shepherd,30/03/1993,0
14/09/2016,Robert Williams,2/04/1993,0
14/09/2016,Michael Mcbride,26/04/1993,0
14/09/2016,Joseph Higgins,9/05/1993,0
14/09/2016,Dale Kirkwood,22/05/1993,0
14/09/2016,Patricia Whitley,8/06/1993,0
14/09/2016,John Velis,17/06/1993,0
14/09/2016,Mary Alvarez,20/07/1993,0
14/09/2016,Nellie Jaynes,2/08/1993,0
14/09/2016,Chris Macmillan,1/09/1993,0
14/09/2016,Jeffrey Hernandez,27/10/1993,0
14/09/2016,Joaquin Gist,12/11/1993,0
14/09/2016,Mary Garret,12/11/1993,0
14/09/2016,Marion Marceau,20/11/1993,0
14/09/2016,Debora Dukes,23/11/1993,0
14/09/2016,Karen Keeney,25/12/1993,0
14/09/2016,Jeffrey Lamb,14/01/1994,0
14/09/2016,Thomas Perez,22/02/1994,0
14/09/2016,Isaac Myers,1/03/1994,0
14/09/2016,Mary Laura,9/04/1994,0
14/09/2016,David Mccarthy,25/04/1994,0
14/09/2016,Franklin Olson,29/04/1994,0
14/09/2016,Nick Cropsey,4/05/1994,0
14/09/2016,Christina Trujillo,1/07/1994,0
14/09/2016,Tiffany Lee,17/07/1994,0
14/09/2016,David Gismondi,21/07/1994,0
14/09/2016,Etha Holt,5/08/1994,0
14/09/2016,Juan Copeland,12/08/1994,0
14/09/2016,Emelda Clay,29/08/1994,0
14/09/2016,Ruby Stott,31/08/1994,0
14/09/2016,Robert Featherston,8/10/1994,0
14/09/2016,Brandon Moore,25/10/1994,0
14/09/2016,Kirby Roberts,26/11/1994,0
14/09/2016,Manuela Hines,6/12/1994,0
14/09/2016,Barbara Mchale,19/12/1994,0
14/09/2016,Brenda Mathis,15/01/1995,0
14/09/2016,Judith Wyatt,16/01/1995,0
14/09/2016,Paz James,19/01/1995,0
14/09/2016,Gary Hansberger,8/02/1995,0
14/09/2016,Samuel Zubiate,9/03/1995,0
14/09/2016,Luz Connelly,26/03/1995,0
14/09/2016,Ann Mcguigan,2/04/1995,0
14/09/2016,Leonard Russell,9/04/1995,0
14/09/2016,Nathaniel Irving,18/04/1995,0
14/09/2016,Zofia Treinen,6/05/1995,0
14/09/2016,Byron Wafford,21/05/1995,0
14/09/2016,Jonathan Kats,31/05/1995,0
14/09/2016,Brenda Miller,3/07/1995,0
14/09/2016,Karla Breaux,10/07/1995,0
14/09/2016,Adrienne Ruck,13/07/1995,0
14/09/2016,Deborah Rosenfeld,14/07/1995,0
14/09/2016,Ronald Stovall,18/07/1995,0
14/09/2016,Micah Good,6/08/1995,0
14/09/2016,Robert Pickert,6/08/1995,0
14/09/2016,Kelly Gagnon,18/08/1995,0
14/09/2016,Monica Loureiro,24/08/1995,0
14/09/2016,Wendy Faison,10/09/1995,0
14/09/2016,Cynthia Corbin,21/09/1995,0
14/09/2016,Johnnie Plackett,23/09/1995,0
14/09/2016,Jerry Fritz,19/10/1995,0
14/09/2016,Jose Byassee,24/10/1995,0
14/09/2016,Charles Postell,31/10/1995,0
14/09/2016,Ricardo Hedman,7/11/1995,0
14/09/2016,Denise Sullivan,14/11/1995,0
14/09/2016,Ivan Huertas,16/11/1995,0
14/09/2016,Jerry Carroll,19/11/1995,0
14/09/2016,Ollie Rogers,25/11/1995,0
14/09/2016,Dawn Douglas,10/12/1995,0
14/09/2016,Guillermo Johnson,10/12/1995,0
14/09/2016,Cecilia Slone,14/12/1995,0
14/09/2016,Joseph Hirneise,18/12/1995,0
14/09/2016,John Maynard,23/12/1995,0
14/09/2016,Johnie Johnson,28/12/1995,0
14/09/2016,Elizabeth Wolley,29/12/1995,0
14/09/2016,Daniel Laster,31/12/1995,0
14/09/2016,Maida Valdez,1/01/1996,0
14/09/2016,Oscar Charles,3/01/1996,0
14/09/2016,Ronald Snook,3/01/1996,0
14/09/2016,Jeremy Garbe,4/01/1996,0
14/09/2016,Margaret Hickman,8/01/1996,0
14/09/2016,Errol Dietrick,11/01/1996,0
14/09/2016,Wes Carlson,13/01/1996,0
14/09/2016,John Davis,5/02/1996,0
14/09/2016,James Honor,9/02/1996,0
14/09/2016,Arlena Raven,11/02/1996,0
14/09/2016,Francis Bunting,24/02/1996,0
14/09/2016,Toby Baker,29/02/1996,0
14/09/2016,Claude Stein,1/03/1996,0
14/09/2016,Haley Fundora,2/03/1996,0
14/09/2016,Kimberly Barksdale,5/03/1996,0
14/09/2016,Laura Smith,5/03/1996,0
14/09/2016,Erma Lopez,15/03/1996,0
14/09/2016,Robert Tweed,29/03/1996,0
14/09/2016,Gayla Marroquin,2/04/1996,0
14/09/2016,Cheryl Robinson,5/04/1996,0
14/09/2016,Dawn Burns,6/04/1996,0
14/09/2016,James Smith,10/04/1996,0
14/09/2016,Chris Mayer,14/04/1996,0
14/09/2016,Jimmy Smiley,19/04/1996,0
14/09/2016,Henry Torres,2/05/1996,0
14/09/2016,George Walters,4/05/1996,0
14/09/2016,John Flora,15/05/1996,0
14/09/2016,Cynthia Dominquez,16/05/1996,0
14/09/2016,Roger Ballance,16/05/1996,0
14/09/2016,Ardis Haley,29/05/1996,0
14/09/2016,Emily Lund,6/06/1996,0
14/09/2016,William Dowd,18/06/1996,0
14/09/2016,Henry Brunson,21/06/1996,0
14/09/2016,Laura Ingram,22/06/1996,0
14/09/2016,Christopher Orgill,24/06/1996,0
14/09/2016,Jill Marshall,29/06/1996,0
14/09/2016,Justin Achenbach,29/06/1996,0
14/09/2016,Daniel Smalls,4/07/1996,0
14/09/2016,Cynthia Kennedy,9/07/1996,0
14/09/2016,Florine Kim,14/07/1996,0
14/09/2016,Roger Mcbryde,17/07/1996,0
14/09/2016,Nellie Carney,19/07/1996,0
14/09/2016,Shayne West,20/07/1996,0
14/09/2016,Ruby Pace,24/07/1996,0
14/09/2016,Matthew Foster,4/08/1996,0
14/09/2016,Tad Lopez,9/08/1996,0
14/09/2016,Tasia Capehart,17/08/1996,0
14/09/2016,Vivian Gibson,20/08/1996,0
14/09/2016,Lucia Davis,22/08/1996,0
14/09/2016,David Reid,27/08/1996,0
14/09/2016,Cynthia Allen,29/08/1996,0
14/09/2016,Leroy Gennaro,30/08/1996,0
14/09/2016,Michael Walden,3/09/1996,0
14/09/2016,Janet Greene,6/09/1996,0
14/09/2016,Arthur Freund,7/09/1996,0
14/09/2016,Jeffrey Snow,9/09/1996,0
14/09/2016,Lucy Watson,11/09/1996,0
14/09/2016,Vanessa Roberts,18/09/1996,0
14/09/2016,Lisa Clark,22/09/1996,0
14/09/2016,Evelyn Bonita,23/09/1996,0
14/09/2016,Joshua Braswell,29/09/1996,0
14/09/2016,Justin Godoy,30/09/1996,0
14/09/2016,Benjamin Kave,1/10/1996,0
14/09/2016,Sanford Huffman,2/10/1996,0
14/09/2016,Charles Ramos,7/10/1996,0
14/09/2016,Nadine Rigney,8/10/1996,0
14/09/2016,Jason Shepard,9/10/1996,0
14/09/2016,Michael Denton,13/10/1996,0
14/09/2016,John Gilstrap,14/10/1996,0
14/09/2016,Irma Tseng,3/11/1996,0
14/09/2016,Tracy Strope,3/11/1996,0
14/09/2016,Craig Burks,4/11/1996,0
14/09/2016,Shawn Niebaum,6/11/1996,0
14/09/2016,Valeria Vickers,12/11/1996,0
14/09/2016,Christine Victoria,26/11/1996,0
14/09/2016,Suzanne Larson,2/12/1996,0
14/09/2016,Owen Wessel,4/12/1996,0
14/09/2016,Ivan Sundby,23/12/1996,0
14/09/2016,Amber Thomas,7/01/1997,0
14/09/2016,Jeanine Jones,16/01/1997,0
14/09/2016,Earl Weber,24/01/1997,0
14/09/2016,Linda Vasquez,28/01/1997,0
14/09/2016,Zenobia Yahna,19/02/1997,0
14/09/2016,Shirley Walter,4/03/1997,0
14/09/2016,Katrina Beasley,6/03/1997,0
14/09/2016,Bryant Ahearn,8/03/1997,0
14/09/2016,Maria Mcswain,16/03/1997,0
14/09/2016,Carolyn Schimmel,19/03/1997,0
14/09/2016,Robin Wilson,22/03/1997,0
14/09/2016,Mary Vanauker,24/03/1997,0
14/09/2016,Shanae Platt,24/03/1997,0
14/09/2016,Kim Palmer,27/03/1997,0
14/09/2016,Dean Jennings,30/03/1997,0
14/09/2016,Deanne Fisher,8/04/1997,0
14/09/2016,Beulah Lindsey,10/04/1997,0
14/09/2016,Roger Williams,10/04/1997,0
14/09/2016,Melissa Balser,11/04/1997,0
14/09/2016,Ethel Gordon,16/04/1997,0
14/09/2016,Robert Zohn,22/04/1997,0
14/09/2016,Sammy Bliss,24/04/1997,0
14/09/2016,Jack Hawkins,30/04/1997,0
14/09/2016,Brad Friedman,6/05/1997,0
14/09/2016,Thomas Vanderwal,6/05/1997,0
14/09/2016,Mary Curtis,8/05/1997,0
14/09/2016,Eric Shelton,13/05/1997,0
14/09/2016,Leonard Poole,14/05/1997,0
14/09/2016,Jean Vayner,15/05/1997,0
14/09/2016,Lawrence Olsen,15/05/1997,0
14/09/2016,Lisa Gustavson,22/05/1997,0
14/09/2016,Bruce Killeen,23/05/1997,0
14/09/2016,Ada Tejeda,24/05/1997,0
14/09/2016,Christopher Mather,2/06/1997,0
14/09/2016,Chester Garske,8/06/1997,0
14/09/2016,Joseph Franklin,8/06/1997,0
14/09/2016,German Gallian,12/06/1997,0
14/09/2016,Sheila Wolfe,18/06/1997,0
14/09/2016,Fred Barnette,19/06/1997,0
14/09/2016,Michael Alvarado,5/07/1997,0
14/09/2016,Teresa Bahlmann,9/07/1997,0
14/09/2016,Russell Jordan,11/07/1997,0
14/09/2016,Esther Swain,12/07/1997,0
14/09/2016,Charles Betts,18/07/1997,0
14/09/2016,Morris Thompson,18/07/1997,0
14/09/2016,Frank Figueroa,23/07/1997,0
14/09/2016,Olin Holladay,25/07/1997,0
14/09/2016,Lucia Burkett,30/07/1997,0
14/09/2016,Barbara Grams,3/08/1997,0
14/09/2016,Raymond Shannon,6/08/1997,0
14/09/2016,Mary Hill,19/08/1997,0
14/09/2016,Yvonne Kouba,25/08/1997,0
14/09/2016,Donald Reddout,29/08/1997,0
14/09/2016,Melody Whitlock,5/09/1997,0
14/09/2016,Gayle Alexander,16/09/1997,0
14/09/2016,Alice Seidel,18/09/1997,0
14/09/2016,Jenny Mcnabb,25/09/1997,0
14/09/2016,Robert Parker,1/10/1997,0
14/09/2016,Daniel Guzman,4/10/1997,0
14/09/2016,Lisa Sing,23/10/1997,0
14/09/2016,Ana Coleman,5/11/1997,0
14/09/2016,Emanuel Furman,25/11/1997,0
14/09/2016,Amanda Paquette,14/12/1997,0
15/09/2016,Gary Mullis,27/11/1989,1
15/09/2016,James Borders,31/12/1990,1
15/09/2016,John Sanos,2/06/1991,1
15/09/2016,Amanda Carnes,12/10/1991,1
15/09/2016,Spencer Spencer,13/10/1991,1
15/09/2016,James Adams,16/06/1992,1
15/09/2016,Simon Hendricks,23/09/1992,1
15/09/2016,Pablo Weidler,27/09/1992,1
15/09/2016,Shirley Laswell,14/11/1992,1
15/09/2016,Troy Poche,21/02/1993,1
15/09/2016,William Rasmussen,17/03/1993,1
15/09/2016,Robert Shepherd,30/03/1993,1
15/09/2016,Robert Williams,2/04/1993,1
15/09/2016,Michael Mcbride,26/04/1993,1
15/09/2016,Geraldine Arreola,27/05/1993,1
15/09/2016,Patricia Whitley,8/06/1993,1
15/09/2016,John Velis,17/06/1993,1
15/09/2016,Judith Sanders,26/08/1993,1
15/09/2016,Joaquin Gist,12/11/1993,1
15/09/2016,Mary Garret,12/11/1993,1
